First Name,Last Name,Avg Difficulty,Avg Rating,Department,Comment,Difficulty Rating,Grade,Clarity Rating,Rating Tags
Jeanine,LeBlanc,1.6,4.4,Native Studies,i LOVE jeanine! she was very accessible after class and loved having conversations. 10/10 would recommend,2,,5,Accessible outside class--Lecture heavy--Caring
Jeanine,LeBlanc,1.6,4.4,Native Studies,"She is the best, very accesible",3,A,5,Respected--Inspirational--Caring
Jeanine,LeBlanc,1.6,4.4,Native Studies,"The class was easy if you read through the PowerPoints. All four assignments were pretty good, you got a lot of time to complete them. Good class, the prof is really accommodating.",2,A-,5,
Jeanine,LeBlanc,1.6,4.4,Native Studies,"Honestly loved her class!! I was first year and this was a breeze. She made it very accommodating to students with it being online. She allowed a week to complete the exam. There was a creative project proposal, midterm, final, and the creative project. I will definitely be taking more of her classes. She gave us 4 hours to complete midterm",2,A+,4,Accessible outside class--Amazing lectures--Caring
Jeanine,LeBlanc,1.6,4.4,Native Studies,"The class was very easy as long as you read through the PowerPoints. Grading only consisted of a project proposal, a creative project, midterm, and final - all were very easy to do well on. Good professor. Only thing is that she is very bad at responding to emails.",2,A,4,Get ready to read--Graded by few things
Jeanine,LeBlanc,1.6,4.4,Native Studies,"She was a really good professor, and you will most likely pass with flying colours if you just go over the PowerPoints for the lecture videos.",2,,5,Graded by few things--Amazing lectures--Caring
Jeanine,LeBlanc,1.6,4.4,Native Studies,"Jeanine was fantastic, especially considering that the class was online. She explained concepts well and tests were very fair, all based upon her PowerPoints and a little from the textbook readings. Gave good feedback on written assignments and had lots of availability for office hours.",2,A+,5,Gives good feedback--Accessible outside class--Clear grading criteria
Jeanine,LeBlanc,1.6,4.4,Native Studies,"Jeanine is an incredible prof! She is available outside of class and her course readings and videos are super interesting! Course had 2 exams, final project proposal, and final project. Grading was fair and course was informative!",3,Not sure yet,5,Accessible outside class--Inspirational--Clear grading criteria
Jeanine,LeBlanc,1.6,4.4,Native Studies,"I took Jeanine for NS 201 online so she wasn't actually teaching the course, but she was very easily accessible and made sure students were always up to date on things. Exams were very easy--DO THE PRACTICE MIDTERM/FINAL because the same questions show up on actual exams! She is also very kind and accommodating for students with special needs.",2,,5,Caring
Jeanine,LeBlanc,1.6,4.4,Native Studies,I did enjoy and learn a lot from the class. The course covers many topics and I would have loved maybe for there to be fewer so that we could go deeper into some of the complex topics. The exams and the project were marked fairly but I struggled at the courseload as it was a lot of reading. I did appreciate the practice questions given for the exam,4,Audit/No Grade,3,Get ready to read--Graded by few things--Test heavy
Jeanine,LeBlanc,1.6,4.4,Native Studies,"The videos lectures highlight and focus on irrelevant info. Everything is surface level and unexplained. The syllabus was last years, had incorrect info about a group project, later made clear to be an individual project once people were panicking about not having a group. Received a CR b/c of COVID. Would not recommend the online course",1,Audit/No Grade,2,Get ready to read--Graded by few things--Lecture heavy
Jennifer,Lee,3.6,4.7,Modern Languages,I knew 0 Korean & signed up cuz i hyperfixated on singles inferno lmfao. 1st day nearly dropped but we chatted after class & she gave me evry resource evr (Wooseok=angel). she's scary lmfaooa but cutest & MOST generous w her time. p.s. use korean tutor (super sweet+extra credit)! if u value life don't touch ur phone when you're at desk lmfao. gl xx,4,A,5,Participation matters--Caring--Accessible outside class
Jennifer,Lee,3.6,4.7,Modern Languages,"Awesome teacher. She may seem sweet, but don't let her fool you. She is a boss. I took this class over the summer and it was HARD but she did her best to make it approachable without skimping on her expectations. Tough grader, but it really makes you hone in on your mistakes. ",4,A,5,Participation matters--Caring--Respected
Jennifer,Lee,3.6,4.7,Modern Languages,"In this class you're gonna have a lot of grades by homeworks (there will be many). There will be 2 tests (about grammar) during the semester, 1 midterm oral exam (about phrase construction), and 1 or 2 quizzes a week on words translation (usually there are 12/14 words to translate out of 30/40 words you should learn from each lesson). ",4,,5,
Jennifer,Lee,3.6,4.7,Modern Languages, ,4,B,4,Get ready to read--Participation matters--Lots of homework
Jennifer,Lee,3.6,4.7,Modern Languages,"Interesting intro to Khistory & contemp. Kculture. However, crsewrk needs revision as amt surpassed my upper div classes taken in past.

Final paper + sep topic final pwrpnt, along w/ intensive wkly busy wrk. W/ gOOd time mgmt, still difficult!
Needs more transparency in syllabus & weeks B4 drop deadline. After drop deadline, crsewrk increased +++",5,A,3,Get ready to read--Lots of homework--So many papers
Jennifer,Lee,3.6,4.7,Modern Languages,"By far the greatest professor I have ever had! She is caring, organized, and responds to emails fast. HOWEVER, just because she is kind, don't expect to survive her class by half-butting your way through! If you don't plan on being organized, punctual, or participating, then have fun failing buddy! It's a 5-unit class so expect lots of work.",4,A+,5,Participation matters--Clear grading criteria--Accessible outside class
Jennifer,Lee,3.6,4.7,Modern Languages,"Prof. Lee is an amazing professor to have for Korean 1. She gives lots of feedback on submitted assignments and relays the information in a very thoughtful and easy to understand way. The summer class was very fast-paced, however she did an amazing job at packing all the information in such a short amount of time. I would definitely recommend her",3,A,5,Participation matters--Gives good feedback--Accessible outside class
Jennifer,Lee,3.6,4.7,Modern Languages,"Professor Lee was wonderful and very understanding. This course was taken in the summer, and IT IS challenging due to the time limit and the heavy coursework. However, she is very understanding, however, diligence and hard work go very far in this class, (as with learning any language). ",3,A,5,Gives good feedback--Lots of homework--Caring
Jennifer,Lee,3.6,4.7,Modern Languages,"She is an amazing teacher, and is very sweet! Very encouraging and helpful, if you have trouble w/ tech issues, just talk to her and she'll try to help you. Made Korean easy to learn and fun. Just study and practice, and you'll be fine. Tip: order ur book when she emails u for the 1st time (makes class easier for u and her)",2,A,5,Gives good feedback--Participation matters--Skip class? You won't pass.
Jennifer,Lee,3.6,4.7,Modern Languages,"Professor Lee is an amazing professor for Korean 1. Yes, there's a lot of work, but hey, it's a 5 unit class! There's tons of vocab &amp; grammar hw, and at times, she seems a little harsh, but she's really a super caring professor that really loves teaching!! Helpful hint: Download the free ppt files from kleartextbook &amp; always study ahead of time!",3,A,5,Participation matters--Skip class? You won't pass.--Caring
Jeff,Jutai,3.9,3.1,Health Science,"I went into the final with an A and came out with a B+. The final was incredibly difficult and tested specific details from readings (which are textbook length). The group project was also marked harshly. I find it such a shame because I genuinely learned a lot from this course, and the testing doesn't reflect that at all. Extremely disappointed. ",4,B+,2,Tough grader--Group projects
Jeff,Jutai,3.9,3.1,Health Science,"Had an A+ going into the final but ended with an A-. The group project was graded harshly, no one I know scored above 85 (worth 30%). The final was a train wreck with super specific questions from the readings despite being closed-book. Take this course with another prof, even in person. Online with this prof, isn't worth your GPA, trust me. ",5,A-,1,Tough grader--Get ready to read--Group projects
Jeff,Jutai,3.9,3.1,Health Science,Absolutely abysmal. He does NOT test on any lecture content but instead assigns insane amounts of readings. The midterm and final consist of questions like the specific percentage for an outcome from a specific research paper which is absurd to have it memorized. It's clear that he doesn't want the class average to be too high and makes sure of it.,5,A-,1,
Jeff,Jutai,3.9,3.1,Health Science,Such a horrible professor. For such an easy course he makes the exams so difficult for no reason. The fact we had a lecture that focused on unrealistic expectations from students and then he goes and tests us on material we never learned about is very ironic. Avoid him at all costs he will sink your GPA to feed his ego,5,Rather not say,1,Tough grader--Get ready to read
Jeff,Jutai,3.9,3.1,Health Science,"Unclear expectations. Tests unreasonably specific concepts from readings that aren't even covered in class. Recorded lectures are hardly helpful, since readings make up so much of the final.",3,,1,Get ready to read--Graded by few things
Jeff,Jutai,3.9,3.1,Health Science,This professor is by far the worst health sci prof. I dont know how he manages to make such a common sense course so difficult. He has unrealistic expectations and the grading makes no sense. Terrible exams. Had him for both 3332 and 3103. Good luck getting above a B in his class. ,5,,1,Tough grader--Get ready to read--Group projects
Jeff,Jutai,3.9,3.1,Health Science,"Awful. Exams full of trick questions with more than 1 correct answer; and you need to pick ""the most correct"". Exam questions on obscure details or specific quotes from readings that no one could remember. Assignment consists of crafting a video; you get graded on technical aspects unrelated to  content. Arbitrary marking. Lazy. Avoid at all costs.",4,,1,
Jeff,Jutai,3.9,3.1,Health Science,"For the most part, he's fine I guess. The paper was an easy A+ which I was not expecting, but the midterm and final are challenging especially the final. The final has a lot of application based questions more geared to psychology, which is crazy given how much we had to memorize and you MUST do the readings to do well",4,A,2,Tough grader--Get ready to read--Graded by few things
Jeff,Jutai,3.9,3.1,Health Science,"The midterm and final was really straightforward if you just read the slides and did the reading. However, the assignment was graded insanely harshly and completely unfairly. Everyone who had a different TA got an A. My friend emailed the prof and TA and they responded very rudely and wouldn't even meet to discuss. Brought our grade down a lot. ",3,A-,3,
Jeff,Jutai,3.9,3.1,Health Science,"Professor Jutai was a gem! The class was entirely online and he would record every lecture, so if you ever missed class, you would be able to go back and watch it. 1 group assignment with clear grading criteria, 1 midterm, and 1 final exam (all multiple choice). Make sure to do the study questions and required readings, they appear on examinations!",3,A,4,Get ready to read--Lecture heavy
Jeff,Jutai,3.9,3.1,Health Science,"Blessing of a prof; second time I have taken a course with him. He genuinely cares and has an interest in his class and the subject. Lectures are very straightforward, and are recorded. One midterm and final, 50 MCQs each, and a group paper (lenient grading and easy assignment). There are a lot of readings, don't skip them- use the study questions.",2,A+,5,Get ready to read--Group projects
Jeff,Jutai,3.9,3.1,Health Science,"He is one of my fav prof! you had 1 group paper which was pretty easy and 1 midterm and final. Overall such an easy class, study the slides and do the readings, and you will do just fine. If you miss class its ok but try to go cuz he explains concepts well. Would highly recommend to take it with him!!!!!",2,,5,Group projects--Clear grading criteria--Accessible outside class
Jeff,Jutai,3.9,3.1,Health Science,"If you don't know what to take for an HSS credit, this is the class. Very interesting and the professor is laid back as can be. Most lecture, and the midterm+final were online. There is also a group paper which is not too difficult. Very nice professor who makes an effort to engage with his students and I cant recommend him enough.",4,Not sure yet,5,Get ready to read--Test heavy
Jeff,Jutai,3.9,3.1,Health Science,"Very chill prof. Group paper worth 30%, but he was a very easy grader, and you get to choose your topic. Lectures were straightforward. You must do the readings; understand them and answer the questions he gives, they are a good chunk of the midterm and final (lockdown browser). You can do well on exams if you study material and the readings.",3,A+,4,Get ready to read--Group projects
Jeff,Jutai,3.9,3.1,Health Science,not the best but definitely not the worst prof. his lectures are boring and this voice puts me to sleep. make sure you answer the reading questions. assigment was easy. found the midterm and final to be hard but maybe thats because it was online (and proctored with respondus),3,,4,Group projects--Caring--Accessible outside class
Jeff,Jutai,3.9,3.1,Health Science,"The material was interesting, but I wish he would be more concise during his lectures, as often he would go a bit over time which didn't add any value. There were 3 textbooks and extra research articles to read which is ridiculous (most students have other courses as well!). I had to fight to get my paper regraded fairly, it went from an A- to A+",4,A+,3,Tough grader--Get ready to read
Jeff,Jutai,3.9,3.1,Health Science,"I think the main problem in the class was all the readings, there are 3 books to read and it takes up quite a lot of time. Thankfully, the class is not difficult and it is really interesting. Dr. Jutai sadly uses Respondus proctoring so be aware of that, and he will keep it on but at least no camera proctoring, just the browser lockdown.",3,B+,4,Get ready to read--Lots of homework
Jeff,Jutai,3.9,3.1,Health Science,"This guy makes it required to read 3 textbooks for a single class, do an assignment, and write exams for ONE class. Content of the course is easy, he just asks particular questions about specific details - super annoying. Clearly there is no communication between him and the TAs. They love removing marks from assignment unfairly. Avoid his class. ",5,Not sure yet,1,Tough grader--Get ready to read
Jeff,Jutai,3.9,3.1,Health Science,"He finished class early and that's the only positive thing I can say about him. The midterm and final were only 50 MCQ. He graded the paper extremely tough, I had to fight for a better grade. It took so long to do all the readings and despite staying on track with everything, he asks specific questions on the exams. There's no way to do well.",5,C+,3,Get ready to read--Graded by few things--Tough grader
Jeff,Jutai,3.9,3.1,Health Science,"I loved his lectures; he keeps it short and simple and on point. However, there are so many readings assigned it was overwhelming. Also, his exams are very specific. Start assignments early and do ask a lot of questions.",4,Not sure yet,3,Get ready to read
Jeff,Jutai,3.9,3.1,Health Science,He assigns three books to read for one course (which is actually a lot and they are mandatory to read because you get questions from them on the exams) and there is also a paper assignment that is 2500 words. Too much work for one course.,4,Not sure yet,3,Get ready to read--Test heavy
Jeff,Jutai,3.9,3.1,Health Science,"Lectures were good. There are so many readings but theyre good and worthwhile. BUT, his examsunfair. I had all of the theory and models, lectures&amp; study Qs perfected but only got an 82% because his exams are short &amp; he picks obscure information and writes questions poorly. Didnt miss a class, did 100%readings, studied hard/long &amp;still struggled",5,A-,3,Get ready to read--Graded by few things--Tough grader
Jeff,Jutai,3.9,3.1,Health Science,"really really fair prof. make sure to do your readings, and the assignment is graded super fairly. Really easy to get a 100 if you ask him questions",1,A,5,Gives good feedback--Accessible outside class--Clear grading criteria
Jeff,Jutai,3.9,3.1,Health Science,Such a sweatheartttt! He clearly cares about his students and wants you to do well! Just make sure you answer the questions he posts for the readings and memorize his slides and you've got yourself an A. Also start the assignment early lol,3,Not sure yet,5,Get ready to read--Clear grading criteria--Caring
Jeff,Jutai,3.9,3.1,Health Science,"Really nice guy, wants you to do well in his class. The only down side is that there is alot of reading you have to do outside of his slides, but the books are interesting. Make sure you read them because you do get questions about them on the exams. Midterm was trickier than the final (which was SUPER FAIR ) the assignment was an easy A",3,B,4,Gives good feedback--Get ready to read--ACCESSIBLE OUTSIDE CLASS
Jeff,Jutai,3.9,3.1,Health Science,"Super nice prof, but the exams are very specific so make sure to study extra hard. TOO many readings but only a couple questions about them on the midterm and final. Study extra hard and put effort on the paper and you can end up with a decent mark.",4,A,3,Respected--Get ready to read
Jeff,Jutai,3.9,3.1,Health Science,"Very disappointed by this course, we learned hardly anything about disabilities, impairment, and care, instead learning random things each week. Although the content may seem simple, you REALLY have to know your stuff to get a good mark on the final/midterm. Class was a bore to attend.",4,,2,Get ready to read--Skip class? You won't pass.--Tests? Not many
Jeff,Jutai,3.9,3.1,Health Science,"While it is true that Dr. Jutai expects commitment from his students, I found him to be extremely caring about the well being of his students. When you go for extra help, he is very good at explaining concepts and giving resources on how to improve your grades.",2,,5,Respected--Get ready to read--Caring
Jeff,Jutai,3.9,3.1,Health Science,"The course is interesting and eye opening, not the way the course was given though, too much reading that is something not really related to the content. You will enjoy reading needles. i don't know if the course is given by another prof but you may not like his style and brutal marking (we know he know his stuff but come on 50 mcq final exam???!!)",4,Rather not say,1,
Jeff,Jutai,3.9,3.1,Health Science,"Professor Jutai really is an excellent professor. Yes there are a lot of readings with 3 textbooks, but he gave study questions so you knew where to focus your attention on while doing the readings. He also was very helpful when approached about the assignment. ",4,,4,
Jeff,Jutai,3.9,3.1,Health Science,"what is with the reading in this course? 3 books that are boring and one of them is clearly for psychiatrist so why would it be interesting to us? anyway try to avoid him if you can, if you can't then attend the class, take notes and review them. try not to fall sleep doing the readings and START THE ASSIGNMENT EARLY it's 25000 word ",5,,1,
Jeff,Jutai,3.9,3.1,Health Science,"Not worth the elective course, he is a brutal marker. Lowest grade of my sememster. I wish I never took this class, worst decision I have made. He also would get very annoyed when I asked for feedback or extra help.",5,Not sure yet,2,
Jeff,Jutai,3.9,3.1,Health Science,"Second class I've had with him: super boring. Basically a reiteration of the disability class, tons of readings. His lecturing is clear but boring, but didn't answer questions very well. The assignment is marked BRUTALLY. 50mcq exams, so you have to know your stuff.",4,,5,
Jeff,Jutai,3.9,3.1,Health Science,"Too many readings to count, however he tells you where to focus on. Very difficult marker and only 50 mc for midterm... really got to work hard for your mark! Overall he is a good prof :)",5,,5,
Jeff,Jutai,3.9,3.1,Health Science,"Had him for HSS2103. A LOT of readings, there are three books plus a LOT of articles plus his notes. Even worse: Midterm and final exam are only 50 mc, which can ruin your mark easily. They shouldn't be only 50 questions long, especially the exam. But other than that he is nice, a good professor and he knows what he's talking about.",5,,4,
Jeff,Jutai,3.9,3.1,Health Science,"Brutal classs....relied heavily on the readings..DO them early, memorize them...both midterm and exam are 50mcqs. not a bird class. You need to work hard to get a good mark",3,,4,
Jeff,Jutai,3.9,3.1,Health Science,Course was not what I expected at all in respect to 'technology'. Do ALL of the assigned readings b/c he takes a lot of questions from them. Midterm and exam are 50MCQ and they are challenging! He also gives a large assignment but he seems to be a fair marker. There are definitely better/easier electives you could take!,5,,4,
Jeff,Jutai,3.9,3.1,Health Science,"Some people love him, others don't...dangerous prof to take if you care about your marks.  Not cool to have a midterm and especially an exam as a 50Q MCQ test...he may have curved the final mark because I did better than expected. Readings (not from textbook) are IMPORTANT.",5,,2,
Jeff,Jutai,3.9,3.1,Health Science,Don't take this class if you're looking to learn something.,3,,2,
Jeff,Jutai,3.9,3.1,Health Science,One of the best profs I've ever had!,5,,5,
Jeff,Jutai,3.9,3.1,Health Science,Fabulous prof!!,5,,5,
Maureen,Kilty,1,3.5,Languages,"Really helpful, make sure you know a good amount of Spanish before taking the class. Sometimes unclear with giving directions, though. But pretty easy overall.",1,,4,
Anne E,Nienhueser,3.6,2.6,Physics,"If you don't want a horrifically over-complicated course, don't take anything taught by this instructor. She often randomly change dates and never responds to emails. The course materials listed on her courses are often incorrect. Things that are placed in exams are often not covered in the lectures. The 8-week course was horrific. Never again. ",5,Drop/Withdrawal,1,
Anne E,Nienhueser,3.6,2.6,Physics,"Took an 8 week online course and barely passed. She has a habit of putting things on homework and tests that were not covered. And she also changes guidelines for exams at the last minute, she did it with both the midterm and the final. Don't expect your grades at the time the syllabus says, she won't get to it until the very last day for grading.",3,B,2,
Anne E,Nienhueser,3.6,2.6,Physics,"The word count for this post makes it so I am unable to fully detail what this class was like but I took an 8-week course with her and it was the most frustrated I have ever been with a teacher. On multiple occasions, the teacher went completely MIA and fell off the face of the earth. If you take an online class with her you will be teaching urself",3,B,1,
Anne E,Nienhueser,3.6,2.6,Physics,The textbook website had many issues. Instructor's responses to questions came weeks later other times not at all. None of the manual grading was done until the last few days of class. I would not take another course with this instructor. ,3,Not sure yet,1,
Anne E,Nienhueser,3.6,2.6,Physics,"I DON'T recommend taking this professor. There's 4 exams, a final, and several useless assignments. The exams are multiple choice & written. The professor doesn't grade & never responds. Don't expect to know your grade by the final. TAKE ANY OTHER PROFESSOR THAN HER, I BEG YOU. I thought I could deal with wher, but I was severely mistaken.",4,Not sure yet,1,Get ready to read--Lots of homework--Test heavy
Anne E,Nienhueser,3.6,2.6,Physics,"I took this class in an 8-week online platform which was absolutely the worst decision I could have made. There was just SO much information every week and her tests are difficult. Textbook was great, homework is not difficult, but the lab videos are painful to watch. She takes forever to grade things and is a ghost when it comes to communication.",4,A-,2,Get ready to read
Anne E,Nienhueser,3.6,2.6,Physics,"I took an online course with this professor and she made it a lot more difficult than it needed to be. The turnaround time on assignments is weeks. Dont expect to know what your grade is until the course is almost over, because she will not put in grades. She assigns work to be due during breaks. She is also impossible to reach to get help.",4,B,2,
Anne E,Nienhueser,3.6,2.6,Physics,She was hard but i finessed,4,B,2,Participation matters--Skip class? You won't pass.--Group projects
Anne E,Nienhueser,3.6,2.6,Physics,"Pros: easy grader Cons: uses a horrible online program, online hmwk questions don't align with the tests, doesnt teach the material but expects u to know it from the online program videos, if u ask her for extra homework problems she will suggest that u use google, unorganized, HORRIBLE labs, u teach yourself, avoid if possible",5,B,1,TEST HEAVY
Anne E,Nienhueser,3.6,2.6,Physics,"Anne, yes Anne, didn't expect us to know her last name. Know what else she doesn't expect us to do? Fail her class. She taught NOTHING and still expected us to do her homework (which was online and used a terrible system). She didn't teach, just went over last week's homework. And it's lecture/lab for a reason, but she would lecture us for 3.5 hrs.",5,C+,2,Tough Grader--LOTS OF HOMEWORK--TEST HEAVY
Anne E,Nienhueser,3.6,2.6,Physics,"She was nice, but her tests were very hard and heavily weighted. Would not recommend!!!!",5,B+,3,Skip class? You won't pass.--TEST HEAVY--LECTURE HEAVY
Anne E,Nienhueser,3.6,2.6,Physics,"Uses a website for homework, which is horrible! She grades easy but her class is really hard! You might spend all your free time at the tutor lab! Holds you until end of lab period, even if its a day without a lab!",4,,1,LOTS OF HOMEWORK
Anne E,Nienhueser,3.6,2.6,Physics,Awful professor! Took weeks to respond to questions and concerns. I have never had so many problems with a professor. I had an emergency come up and she was very rude and disrespectful about the situation. Never again will I take a class with this professor! DO NOT TAKE HER CLASSES!!!!,5,B-,1,Tough Grader--TEST HEAVY
Anne E,Nienhueser,3.6,2.6,Physics,"Anne was really good at letting us know due dates in advance, but if you have questions about anything at ALL- she WILL NOT get back to you until 2 to 3 weeks later! Not all of the labs came with directions and I had to look elsewhere to find answers- after submitting my work I had to constantly comment &quot;I hope I did this right!&quot; Don't recommend!!",4,B-,1,Tough Grader--Get ready to read--Participation matters
Anne E,Nienhueser,3.6,2.6,Physics,"she really wants students to succeed. Has the heart of a high school teacher, unfortunately, she can sometimes teach like one. Most of the time her lectures are good but not always. sometimes you are assigned homework that was not all taught in class. Tests are not too bad, final was tough though",3,A,4,
Anne E,Nienhueser,3.6,2.6,Physics,"I really enjoyed her class overall, but it was not easy. I had to study a lot and chose to utilize MCC's free tutoring a lot for this class (it's the only class I've personally ever used tutoring for).",4,Not sure yet,4,Participation matters--ACCESSIBLE OUTSIDE CLASS--Caring
Anne E,Nienhueser,3.6,2.6,Physics,"I've taken Anne twice now, yes Anne. She goes by Anne because there's no way she expects you to be able to say her last name, but she will learn your name and say it RIGHT by the first week of class. She's a very generous grader. Anne inspired me to pursue engineering when I was unsure about my major. I just can't say enough about Anne!!",4,B+,4,Gives good feedback--Respected--Inspirational
Anne E,Nienhueser,3.6,2.6,Physics,"One of my favorite teachers. Definitely has hard tests, but she's so knowledgeable and passionate about any subjects she teaches. Had her for astronomy and I'm having her again in physics, would highly recommend. Just prepare to study.",4,C+,5,Tough Grader--Skip class? You won't pass.--Amazing lectures
Anne E,Nienhueser,3.6,2.6,Physics,"I was surprised that others hadn't rated Anne well. She was probably my favorite teacher of the semester. I'm not a ""science person,"" but she was very passionate about physics and made it applicable to real-life rather than just figuring out formulas. However, you do have to study A LOT for the tests and quizzes. It's a lot of work, but I enjoyed.",4,B+,4,Skip class? You won't pass.--Inspirational--BEWARE OF POP QUIZZES
Anne E,Nienhueser,3.6,2.6,Physics,"Anne's a solid professor. She spells from the start of class what she expects, what you'll learn, and when everything is due. She's not the best lecturer, but she doesn't hide this.",3,A-,4,LOTS OF HOMEWORK--Clear grading criteria--TEST HEAVY
Anne E,Nienhueser,3.6,2.6,Physics,"She has a good sense of humor. She is clear when you are using clear language, which matters. The classes are a lot of fun. If you aren't good at understanding new concepts, study. Read the book, do the lab assignments, and think critically. The laws of nature weren't discovered overnight. You can't do minimal work and expect the best grade.",2,,5,
Anne E,Nienhueser,3.6,2.6,Physics,"Not a bad instructor overall. Fair in grading, fair in test difficulty, gives students a formula sheet for tests and follows along the material of the textbook quite smoothly. Fun personality as well.",4,B,3,
Anne E,Nienhueser,3.6,2.6,Physics,"Teacher was great. I think she gets a bad rap from earlier posts, but maybe shes figured out the online course because it was good overall. I think her workload in her syllabus is intimidating,but u actually have 2 wks to complete one section, there's 8. Hate this cliche saying,but honestly if u do the work, you'll get an A. She's very intelligent",2,A,4,
Anne E,Nienhueser,3.6,2.6,Physics,"Very scattered and unorganized to begin with. After about a month in things started to level out. Study guides don't match ANYTHING on the tests. Takes FOREVER to grade assignments. Helpful when you directly email her though. Learned a lot in this class (online). Her posted lectures are very monotone, just mute it! Other than that, great class!",3,,3,
Anne E,Nienhueser,3.6,2.6,Physics,"She was an OK teacher, however her teaching was so boring. It was hard to sit through the class without zoning out. Presentation at the end of her class, her phone kept going off and she didn't shut it off. She talked about respecting eachother at the beginning of the semester. I did not enjoy the class.",1,,2,
Anne E,Nienhueser,3.6,2.6,Physics,"In class she is very nice and thorough. She knows her stuff and tries to help you understand. She makes it interesting and labs are fun. Tests are difficult so do all the labs to help your grade. I usually get As, but I ended up with a B which is fine for me in a physics class. Not the easiest class, but its rewarding if you put effort and time in.",2,,4,
Anne E,Nienhueser,3.6,2.6,Physics,"One of the worst teachers I have ever had! Took her online Physical Science writing intensive class and she takes so much time just to respond to a question and I am constantly waiting for grades. So many people dropped this class in the beginning, which I found to be the hardest as she has a huge workload that she doesn't explain well.",3,,1,
Anne E,Nienhueser,3.6,2.6,Physics,"Not a great teacher. She doesn't explain things well at all. She will try to help if you ask questions but you won't always get a clear answer. This class isn't that hard, but if you don't understand something you're better off asking a classmate to explain it.",3,,2,
Anne E,Nienhueser,3.6,2.6,Physics,"Anne is such a kind person, yet she is the WORST TEACHER I have ever had. She wants you to do all work when she cant take time to grade or answer questions. She NEVER EVER returns homework or grades.  I didnt have homework grades by finals. This DROVE ME INSANE! Her expectations were unrealistic even for my 3.8. I would RUN FROM TAKING HER CLASSES!",5,,2,
Anne E,Nienhueser,3.6,2.6,Physics,"DO NOT TAKE HER ONLINE FOUNDATIONS OF PHYSICS CLASS. More than 3/4 the class dropped. She makes the class very, very, difficult and does not reply within a reasonable time. I am a student with a 4.0 and ended up dropping when I hit 39%. Very unstructured and very demanding. My friend took an in person class and said she's great though!",5,,1,
Anne E,Nienhueser,3.6,2.6,Physics,"This teacher is awesome. She doesn't even lecture during class. She puts her lectures online and tells you to watch them, but I haven't watched a single one. She gives you assignments (that are pretty easy and kind of fun for the most part) and give you a due date that is usually further away than needed. VERY LENIENT. I would definitely take again",1,,3,
Anne E,Nienhueser,3.6,2.6,Physics,"This teacher is great!  The tests are very difficult, but she makes everything fun and interesting.  My only complaint is that her lectures don't always cover everything that we are tested on.",5,,3,
Anne E,Nienhueser,3.6,2.6,Physics,People rate low because it's a physics class. Teacher herself's great. Really nice and helpful.,1,,5,
Anne E,Nienhueser,3.6,2.6,Physics,"WOW. DO NOT TAKE THIS CLASS. I took an intro physical science course online. This may be tempting, since you don't have to drive to campus for it. DO NOT DO IT. This was the WORST class I have ever taken. Over half of the class dropped. Exams are impossible and don't follow the course material. Grades never returned. Not worth it! I could go on!",5,,1,
Anne E,Nienhueser,3.6,2.6,Physics,"Extremly hard at first, probably half the class dropped. But after a while (after all of us failed like 3 tests) she started to change the way she structured the tets. She is a good teacher, but she's really hard. I really liked looking at the stars though.. I got to see Saturn. Word of Advise... read the book a lot and ask questions",4,,3,
Anne E,Nienhueser,3.6,2.6,Physics,No Comments,4,,1,
Anne E,Nienhueser,3.6,2.6,Physics,"This woman is evil! She gives very obscure lectures, and her expectations for the tests are mammoth. My entire class failed the first test, which she refused to curve.I went an entire semester not knowing what my grade was because she never grades and returns things. Half my class dropped after the first month. She has no business in a classroom.",5,,1,
Anne E,Nienhueser,3.6,2.6,Physics,"Expect to learn a lot!  Easy class, material, but hard tests.",3,,4,
Laura,Mastrangelo,2.5,5,Science,"This is what every professor should strive to be like and I must give credit when and where it is due. This professor was informative, thorough, knowledgeable and just all around wonderful. This class was hard, but you have to put in the effort if you want the A. I enjoyed her class. A very smooth and organized class. I highly recommend her! A+",3,A,5,Caring--Respected--Online Savvy
Laura,Mastrangelo,2.5,5,Science,Easy course as long as you do the work,2,A-,5,Gives good feedback--Caring
Jessica,Ford,3,5,Psychology,"I absolutely adore Dr. Ford. She cares about her students a lot and is willing to help especially if you see her during office hours. Definitely go to class, she will notice and it'll be so much better to make connections with her!",3,A,5,Skip class? You won't pass.--ACCESSIBLE OUTSIDE CLASS--Caring
Jessica,Ford,3,5,Psychology,She is a great teacher and easy to talk to.,3,A+,5,Skip class? You won't pass.--Caring--LECTURE HEAVY
Jessica,Sutherland,2.2,4.1,Psychology,Her behavior towards male students raised red flags for me,2,,1,
Jessica,Sutherland,2.2,4.1,Psychology,"The workload is super light, but she frames it in a way that still feels intellectually rewarding. It's like, you don't have to do much, but you still feel smarter. Loved that!",1,A,5,
Jessica,Sutherland,2.2,4.1,Psychology,Felt like group therapy led by someone who needed therapy,1,B+,3,
Jessica,Sutherland,2.2,4.1,Psychology,"She definitely hinted that she wanted positive feedback in the evaluations. The course was alright, but it felt like we were being nudged to say good things. Almost came off a little desperate.",1,A,1,
Jessica,Sutherland,2.2,4.1,Psychology,One of my favourite professors I've had at York! She was truly kind and made me interested in writing.,2,A,5,Inspirational--Hilarious--Caring
