First Name,Last Name,Avg Difficulty,Avg Rating,Department,Comment,Difficulty Rating,Grade,Clarity Rating,Rating Tags
Asma,Khan,3,2.9,Business Administration,"Took her for fall 2019 the class was once a week. She would take the entire class time, tough grader but the work is doable, requires critical thinking but a stress free class. The reviews scared me since she replaced a professor i actually chose. I ended up staying but she is very boring. Although as long as you try your best writing you'll be ok.",3,B,2,Lots of homework--Group projects--Tough grader
Asma,Khan,3,2.9,Business Administration,Professor Khan is not as bad as everyone is making it seem. She really cares about the subject and gives everyone a fair chance to stay on track. Homework is easy and must do it to be successful in the class. Her grading on exams (case analysis's) is questionable at times but do all the work and at least do decent on her tests and you will be fine.,2,B,4,Accessible outside class--Group projects--Caring
Asma,Khan,3,2.9,Business Administration,"Professor Khan doesn't deserve the 1.0 ratings below. I took her reluctantly after having read those reviews. Although her grading is a bit random, a B is very doable. She is very nice and cares about the class. She rarely uses up the entire class time lecturing.",3,B+,3,Skip class? You won't pass.--Group projects--Tough grader
Asma,Khan,3,2.9,Business Administration,Pros: Always ready to answer your questions. 3 attempts Mindtap homework and highest grade. Teaches you how to write with business etiquette. Cons: Reads off slides which tends to make class boring. Strict grading of writing assignments. Advice: Actually read the book. Just speeding through hw and winging the writing assignments is not good enough,3,B+,4,Gives good feedback--SO MANY PAPERS--GROUP PROJECTS
Asma,Khan,3,2.9,Business Administration,"Shes a very nice professor whos always on time, but reads directly off slides. In-class writings happen very often and grading isnt consistent. You use the online textbook a lot and have constant online homework but theyre easy points! Not too bad.",3,,3,Tough Grader--LOTS OF HOMEWORK
Asma,Khan,3,2.9,Business Administration,Vague grading. Arbitrarily takes off points from papers without good explanations. Reads off the slides. Makes you turn in a rough draft but doesn't give feedback??? In-class writings count for 30% of grade but there's no practice writings. You're expected to just read and then automatically know how to write a perfect essay in class.,3,B,1,Tough Grader--Get ready to read
Asma,Khan,3,2.9,Business Administration,Professor Khan is not bad she is an okay professor. We have one writing assignment in class every week and she is a tough grader but if you always go to class participate and do your work its an easy B. She has 4 quizes and hw assignments are due weekly online. She DOES TAKE ATTENDANCE. She also does read of the powerpoints.,1,,3,Tough Grader--Participation matters--Skip class? You won't pass.
Asma,Khan,3,2.9,Business Administration,All she does is read off the slides which is literally word for word from the textbook. Like HELLO I know how to read... She does not explain anything. In-class writings happen almost every week and the grading never makes sense. There is homework due before every class. It's online and the textbook is online. Attendance is taken class.,3,B,1,Tough Grader--LOTS OF HOMEWORK
Ashley,Nixon,1.6,4.6,Dance,I loved Ashley as a teacher. She knows how to break the movements down so everyone can understand. She's funny and entertaining but knows her stuff. Take from her if you can:),2,,5,
Ashley,Nixon,1.6,4.6,Dance,Amazing dance teacher. Took me from not being able to move my feet to any rhythm to being a halfway decent dancer. Definitely the hottest dance teacher as well.,1,,4,
Ashley,Nixon,1.6,4.6,Dance,"Ashley is just out of this world.  She would twirl and spin and I would just get dizzy!  Man, did I learn to dance like a tiger because of her.  Thank you for the amazing lessons, I shall not forget thee.",1,,4,
Ashley,Nixon,1.6,4.6,Dance,"I was so nervous when I signed up for this class because dancing just isn't my thing. However, Ashley changed that. Not only is Ashley a talented dancer (HUGE understatement), she is also a phenomenal teacher. Even if you lack the talent, Ashley creates a fun atmosphere that drives each student to excel. She's also gorgeous. Highly recommended!",2,,5,
Ashley,Nixon,1.6,4.6,Dance,"Ashley is so fun to work with. This class is easy if you love to dance. I think, like most dance classes, all professors are very strict with grading technique. But the class is fun and a good way to meet new people! I totally recommend Ashley!",2,,4,
Ariel,Fuenzalida,3,4.3,Law,"Grading criteria was clear, grades were fair. Ariel kept the lectures engaging and interesting, the lectures did not feel repetitive, I feel as though I've taken a lot away from the class. Would highly recommend.",3,A+,5,Group projects--Amazing lectures --Clear grading criteria
Ariel,Fuenzalida,3,4.3,Law,Ariel is an amazing lecturer. Really knows how to captivate students. Loves group work!,2,A,5,Group projects--Amazing lectures --Lecture heavy
Ariel,Fuenzalida,3,4.3,Law,Amazing lecturer. Really knows how to captivate students. Loves group work!,2,A,5,Group projects--Amazing lectures --Lecture heavy
Ariel,Fuenzalida,3,4.3,Law,"I definitely recommend going to lectures! The slides won't have a lot of info and the readings can be tough, but he does a great job explaining and giving examples for abstract concepts. Really interesting lectures, and I loved that assignments seemed designed to get you to think about and engage with content, instead of just trying to quiz you. ",2,A+,4,Group projects--Amazing lectures 
Ariel,Fuenzalida,3,4.3,Law,I've had Ariel twice now. I've enjoyed both classes I took with him. ,2,A+,5,
Ariel,Fuenzalida,3,4.3,Law,"Highly recommend, very interactive. You will get a good mark if you put in the work. This class was definitely not boring and was easy on marks as 30% is simply for participating in weekly discussion. The content of the course is interesting and he is overall a very nice and helpful professor. If you don't try and keep up you will obviously do bad.",4,A+,5,
Ariel,Fuenzalida,3,4.3,Law,"Final paper is a joke 12-14 pages... no topics given, no expectations, no help.",4,,3,
Ariel,Fuenzalida,3,4.3,Law,"Amazing professor, studies in addictions was my favourite class and he was the one of the best prof's I had! Very clear of what is expected within the course and make the material interesting and easy to understand.",3,A-,5,Respected--Clear grading criteria--Amazing lectures
Ariel,Fuenzalida,3,4.3,Law,Ariel was the best prof I had in university. His lectures are so engaging and hes so full of knowledge he doesnt rely on slides or textbooks. His essay topics are so open you really get the chance to research something youre interested in. Tip: Do an actual critical analysis and apply theories for papers - A+ students get Cs for not getting this,3,A+,5,Accessible outside class--Inspirational--Amazing lectures
Ariel,Fuenzalida,3,4.3,Law,first class with him. hes soooooooo passionate about his class and si without a doubt kinda and energetic,3,,5,
Ariel,Fuenzalida,3,4.3,Law,"Where do I begin? Genuinely cares about his students success. He is an amazing teacher &amp; he make the class interesting and fun. HIGHLY recommend Ariel for SOCI 3055. My favourite teacher so far at Carleton. The content is interesting, his assignments/midterm are awesome. No complaints at all. Take a class with him!!",2,A,5,Respected--Clear grading criteria--Caring
Ariel,Fuenzalida,3,4.3,Law,"Ariel was very passionate about what he was talking about and took the basic sociological concepts and turned them into more philosophical. He makes you think deeper and outside the box. You need to take good notes, his slides aren't the best. His exam was tough, but if you asked questions and studied, you'll do fine. His paper was tough too!",4,B,3,Tough Grader--Get ready to read--Skip class? You won't pass.
Ariel,Fuenzalida,3,4.3,Law,"Amazing lecturer! Lecture's very insightful, engaging and informative. Doesn't put up written slides be prepared to take notes. Always available to help. Very fair in grading. His midterms are a little challenging so study well for those , make sure to especially keep up with the readings and take notes if you want a good grade on the midterm.",4,,5,Gives good feedback--Clear grading criteria--TEST HEAVY
Ariel,Fuenzalida,3,4.3,Law,Best prof I've had in my 4 years. Expects students to engage in the course + the material but doesn't give assignments that are too hard. Good at synthesizing complex material. Students always want to chat with him & he takes time to do this. The last few classes weren't worth grades but almost everybody showed up anyway which speaks for itself.,3,A,5,Respected--Participation matters--Amazing lectures
Ariel,Fuenzalida,3,4.3,Law,Good professor but for a class that many take as a joke it was overly tough (marking wise). Go to class and pretend you care and you'll be fine.,4,,3,Tough Grader--Skip class? You won't pass.--GRADED BY FEW THINGS
Ariel,Fuenzalida,3,4.3,Law,Im currently taking this class.  He is the best professor I've had at Carleton thus far.  His lectures and his delivery are engaging and everyone that I know in the class completely agrees.  His development of every topic is deep and he has a great understanding of everything he teaches.  He also allows for a lot of commentary from the students.,3,,5,Gives good feedback--Amazing lectures--LECTURE HEAVY
Ariel,Fuenzalida,3,4.3,Law,Awesome professor to have! Ariel really cares about his students. This was a fairly average course. If you show up to class and pay attention you will do well on the exams and the papers are generally graded pretty fairly - just watch grammar as he is a stickler for it. Great lectures as he is dynamic and engaging in class.,3,A+,4,
Ariel,Fuenzalida,3,4.3,Law,Great teacher. Dr. Fuenzalida is very well educated in the topic of social theories and has a great explanation to help students understand as well. He takes time to thoroughly explain the important social theories of classical theorists as well as post modern ones. There is mandatory reading and it is very important to do the online work.,3,,5,
Ariel,Fuenzalida,3,4.3,Law,"The lecture material could be interesting, but his delivery lacks. He expects students to post online around 50 times during the semester (as an approximation). Your mark for online postings is graded by how many other people post, so if you don't think you can spare the extra hours, you will miss 10% of your grade. ",5,A+,3,
Ariel,Fuenzalida,3,4.3,Law,"1 Midterm, 3 short assignments, 1 final. All long answers. Exams are based solely on textbook, so definitely make sure to study it thoroughly. He was very clear on what we had to know, very helpful, nice, fair guy, and can talk to him about anything.  Lectures are awesome course requires work but I would definitely recommend this prof!",2,,5,
Ariel,Fuenzalida,3,4.3,Law,"Honestly, I studied harder for this class than any other class, and I did horribly. Not sure if it was him or the TA's, but he is a HARD MARKER. I thoroughly regret taking this class.",5,Rather_Not_Say,3,
Ariel,Fuenzalida,3,4.3,Law,"Very helpful professor with sound presentation skills. Written assignments were fair and definitely helped my mark. We were tested solely on textbook material which was a challenge at time, in that the lecture material was not always relevant material to study. Focused a lot on specific aspects (verbatim) out of textbook on exam.",3,,5,
Ariel,Fuenzalida,3,4.3,Law,"Such a great prof. If you are ever struggling with anything, go see him in office hours, he is SO helpful, clear and supportive of your ideas and writing. The class can be a bit dry but he's a great lecturer and very passionate. If you put the mark in, you can do really really well in his classes!",1,,5,
Ariel,Fuenzalida,3,4.3,Law,"Also, the prof who engages students by using videos. Very helpful at office hours. My experience was that most policy students *loved* the course and found it to be a fun and easy bird-course. Most of the SOCI students complained about the 3-hour length and weren't very engaged to begin with. Bottom-line: you get what you put in.",1,,3,
Ariel,Fuenzalida,3,4.3,Law,"Best prof at Carleton. Seems dry at first, but he offers the most mind-shattering analysis of addiction. He truly wants his students to learn and grow. Offers a radically different understanding of addictions and drugs. Long lectures, but easy exams and essay. Readings are optional.",1,,3,
Ariel,Fuenzalida,3,4.3,Law,"He's extremely intelligent & if u pay attention u will learn a lot. His exam questions are long and require a lot of time & preparation, but he points out exactly where in the readings to look. He's very willing to help u format  ur essay answers to ensure the best answer possible. Also he provided me with a lot of research material for the essay.",4,,3,
Ariel,Fuenzalida,3,4.3,Law,"Assigns an insane amount of reading that is never tested on or discussed in class. Tells you exactly what you need to have read for the exams, making the rest of your reading completely useless(which is annoying after you've read it all). I found his lectures very boring and impossible to follow, couldn't listen for more than an hour.",2,,2,
Ariel,Fuenzalida,3,4.3,Law,"If you want to read for the next 15 years then take this class. The course material is interesting but for the most part everything is made far more complicated than needed. He knows what he is talking about, but the the amount of readings in this course are ridiculous, and I am quite familiar with heavy-reading courses.",5,,3,
Ariel,Fuenzalida,3,4.3,Law,Awesome - excellent critical analysis of 'addiction'.  Very abstract - very much into his work.,5,,5,
Attila,Ambrus,4.3,2.5,Economics,"This class is a complete nightmare! The material might be interesting, but the way it's taught is unbelievably dull. The professor just throws these super complicated definitions on the board without explaining anything, and then we're stuck doing endless problem sets. Seriously, save yourself the stress and avoid this class at all costs!",4,,1,
Attila,Ambrus,4.3,2.5,Economics,"too much homework requiring tedious calculation, though the professor looks friendly
DON'T take it",5,,2,
Attila,Ambrus,4.3,2.5,Economics,It constantly felt as though there was a large jump in what we learned in class and what we were expected to know for HW (and Exams). It would have been okay if he was willing to help with HW but he outright refused to and the solutions posted afterward were often convoluted or wrong. Just be prepped to do a lot of review/research + go to OH w/ TA,4,A-,1,Lots of homework--Tough grader
Attila,Ambrus,4.3,2.5,Economics,"Problem sets are inevitable because of the difficult nature of the course, but hard work pays off. Also, the prof is a really nice guy, trying to make the course as interactive and understandable as possible.",4,A,5,
Attila,Ambrus,4.3,2.5,Economics,Great intuitive lecturer. Very organized and presents the material in a digestible way. The tests were difficult but not unexpectedly so.,4,Rather not say,5,Lots of homework--Accessible outside class--Test heavy
Attila,Ambrus,4.3,2.5,Economics,"Soft voice, hardly recognizable handwriting, pink marker pen, poor English grammar, plus super super hard exam. Recommended if you feel this world has been in peace for too long, and you want to experience desperation.",5,,1,Tough Grader--Skip class? You won't pass.--LOTS OF HOMEWORK
Audrey,Gagnon,2.6,3.6,Political Science,I guess it was an okay class but I didn't feel very engaged. Also asks for weekly comments on the reading to be handed in in person. ,2,C+,3,Get ready to read--Lecture heavy
Audrey,Gagnon,2.6,3.6,Political Science,"Overall, she is a good teacher. She is passionate about the material and seems enthusiastic to teach. Her lectures were perhaps too long sometimes, but that's because she tried to make sure the students understood the material. ",3,A,3,So many papers--Lecture heavy
Audrey,Gagnon,2.6,3.6,Political Science,"Amazing teacher! Her grading criteria are fair and easy to understand she is also a very quick responder for emails. Super knowledgable and lectures are interesting.  She is francophone so she has a bit of an accent. She was so nice, the final was a take home which I really appreciated. If you get a chance take her!! ",2,A,5,Get ready to read--Clear grading criteria--Accessible outside class
Audrey,Gagnon,2.6,3.6,Political Science,"Good prof. The class is well structured. Her lectures are clear. She gives lots of readings but they won't totally affect your grade. Only 3 papers/semester, no pop quizzes. not a hard grader but you definitely have to do the work right to get a good grade. Would take it again.",3,,4,Gives good feedback--Skip class? You won't pass.--Amazing lectures
Audrey,Gagnon,2.6,3.6,Political Science,"her accent is really strong and her microphone sucks its hard to focus. also she just speaks generally/theoritically, her powerpoints are not clear to follow and have lots of typos (so do the TAs, also francophone). its been 6 six weeks and she hasnt mentioned a single case study, its all theory but i can barely understand what shes saying",3,,3,
Frank,Urbancic,4.5,3.9,Accounting,"He is not able to teach, and his hared",5,,1,
Frank,Urbancic,4.5,3.9,Accounting,"I took it during the summer and its not the type of class where you can only do the homework and pass, you really have to read each chapter. Exams are 60% MC and 40% problems. I work 2 jobs so I didnt really bother with the homework, all I did was study like crazy (read) for 10 hours straight the day of the exam. (night class) Made a B 1st try.",5,,4,
Frank,Urbancic,4.5,3.9,Accounting,"Extremely hard class (because of the volume to learn/memorize, not because of the subject). Professor is helpful ut won't cut any slacks.",4,,4,
Frank,Urbancic,4.5,3.9,Accounting,"Urbancic is not a jerk at all. He just expects you to put in the time and effort required of an accountant. If you're in his class that's probably what you're after, right&#63; Accounting is not for slackers!! If you can't pass his class pick another major.",5,,5,
Frank,Urbancic,4.5,3.9,Accounting,"Mr. Urbanic taught me nine years ago, and I took the summer course. I came out of the class with a C. I see he hasnt changed, but you must go to class. He is preparing  you for the CPA exam. He decides who will become a CPA from University of South Alabam. There is no getting  around him. PERIOD!!!!",5,,3,
Frank,Urbancic,4.5,3.9,Accounting,"Dr. Urbancic is VERY hard yet very fair.  His tests are hard but if you put in the effort, they are passable.  As far as getting you prepared for the CPA exam, you better hope that ALL accounting teachers are preparing you for the CPA.  I am a CPA, if you think his tests are as hard as the CPA exam, THINK AGAIN!!",5,,5,
Frank,Urbancic,4.5,3.9,Accounting,This class is an eye opener for students. If you can dedicate at least 2 hours everyday the entire semester to studying you will be o.k.If you are just looking to pass with a C I would suggest that you prepare like you are trying to make an A because lackers can't pass this class.I made an A. It was hard but possible!!!!,5,,3,
Frank,Urbancic,4.5,3.9,Accounting,"I enjoyed this professor.  Yeah, his class is tough, but accounting is not for everybody.  If it was, it wouldn't pay.  It was after his class that I first began to feel like an accountant. Now I am a successful practitioner. My advice: Be dedicated!  Work hard! Earn it!",5,,5,
Frank,Urbancic,4.5,3.9,Accounting,"CAN YOU SAY JERk!!!!! URBANCIC TESTS YOU FOR THE CPA, NOT FOR ACC 372.  EXTREMELY BORING CLASS AND THE TESTS ARE TO HARD FOR ONLY A 300 LEVEL CLASS.  NEVER HAD A PROBLEM WITH ACCT UNTIL I HAD HIM. MY ONE WISH IS THAT HE LEAVE THIS SCHOOL AND TORTURE SOMEONE ELSE. I THINK HE GETS OFF ON FAILING STUDENTS!",5,,1,
Frank,Urbancic,4.5,3.9,Accounting,"Dr. Urbancic is brilliant but not a good teacher.  He does not relate to teaching and is proud that most of his students fail.  It is a same. This class addresses rarely used accounting concepts (except fot deferred tax, cash flows, and error correction) that may be the student's only exposure. Dr. Urbancic fails at instruction.",5,,1,
Frank,Urbancic,4.5,3.9,Accounting,"Dr U is a great teacher, but as has been said,the exams are extremely difficult,the MC are unreal,and you CANNOT miss any classes if you want to do well.He gives handouts for most chapters that basically condense the ch down but he'll still point out certain items to look over in the book.This is basically a weed out class so focus and be prepared.",5,,5,
Frank,Urbancic,4.5,3.9,Accounting,Require to read the whole chapter eventhough he pointed out sections needed to be read.,3,,4,
Frank,Urbancic,4.5,3.9,Accounting,Dr. U is the best!  He is not a devil.  Students just have to spend at least 20 hours a week studying & about 25-30 for each test.  His m/c test questions are cosmic;just read them 10 times first!  Think about what you are doing.  He is so helpful even after you take his class.,5,,5,
Frank,Urbancic,4.5,3.9,Accounting,"Do not miss a single class, read the chapters 3 times before the tests, do all homework, do the online quizzes and anything else you can possibly cram into your head b/f each test.  Dr. U is a good teacher, however, the course itself is extremely hard so be prepared b/f you go to class.  Dr. U is happy to help.  I ended up w/an A, but it was hard!",2,,4,
Frank,Urbancic,4.5,3.9,Accounting,"There is no way to prepare for his tests. The multiple choice go something like this- no definitions, a very hard math problem in the MC question with the final answer in MC form. Usually asks a debit or credit to what in MC. SSSuper HHard!!!",5,,5,
Frank,Urbancic,4.5,3.9,Accounting,Don’t be nervous. He is nice guy and he does care about students.,4,,5,
Frank,Urbancic,4.5,3.9,Accounting,"He is a great teacher, but his tests are really difficult. He will work with you though, and he's really nice. YOU'D BETTER GO TO CLASS!",5,,4,
Frank,Urbancic,4.5,3.9,Accounting,i dont know what to call him... hitler of accounting or devil in MCOB. he thinks if you cant pass his class you are not worthy of being an accountant. i'd throw a party when he retires.,5,,5,
Frank,Urbancic,4.5,3.9,Accounting,"You have to be serious about accounting if you take him.  He is a good teacher, but makes you earn your grade.  He is very clear with his instructions.",3,,5,
Frank,Urbancic,4.5,3.9,Accounting,"He is actually a great teacher.  His lectures are organized and prepared.  He really knows how to teach.  However...his tests are SUPER hard. There is no way to completely prepare for the tests.  I studied 30-40 hours per test & still made a B in the class.  Many students have to drop but you won't if you attend class, read, do homework, & STUDY",5,,4,
Frank,Urbancic,4.5,3.9,Accounting,"He is so difficult that i would not wish Satan on him.  He lives and breathes accounting and that makes it worse for students to learn.  We are here to learn enough to take the CPA exam, not prepare for it.",5,,3,
Frank,Urbancic,4.5,3.9,Accounting,"The Accounting equivalent of boot camp.  Better make sure you're in shape before entering and stay in shape while attending, otherwise you can think about a career in, um, let's say...History&#63;  Half-azourd performance won't cut it here.",3,,5,
Elsayed A.,Elsayed,4.1,1.8,Engineering,Don't bother going to lecture unless there is a quiz.,4,,1,
Elsayed A.,Elsayed,4.1,1.8,Engineering,"Worst Professor I have ever taken. Two time-sucking PDF homework assignments a week that are just copied and pasted from the textbook with no feedback given when graded. Quizzes are hardly announced and also lack feedback. The canvas page is also in complete disarray, and the grades are not displayed correctly. Good luck if required.",5,A,1,Tough grader--Lots of homework--Beware of pop quizzes
Elsayed A.,Elsayed,4.1,1.8,Engineering,"Do not take this class unless you absolutely have to. Took as an elective, far too much work for a non core class. 2 homework assignments a week that take hours. Very unclear in lecture, makes later homework assignments extremely difficult. ",5,B+,1,Group projects--Lots of homework
Elsayed A.,Elsayed,4.1,1.8,Engineering,Gas professor he's a good guy too.,2,Incomplete,5,EXTRA CREDIT--Beware of pop quizzes--Accessible outside class
Elsayed A.,Elsayed,4.1,1.8,Engineering,"don't take him if you can find a way to take an equivalent course. Save yourself time, you won't learn in his course",5,Not sure yet,1,Tough grader
Elsayed A.,Elsayed,4.1,1.8,Engineering,"Simply put - a terrible, egotistical professor !!!",3,C,1,
Elsayed A.,Elsayed,4.1,1.8,Engineering,"The grading for this class is not very clear. Myself and others had an 85 class average going into the final and we got Cs or Ds. Also, he assigns 1-2 hour long homework due every single class. Take this class elsewhere and transfer it in if you can",5,D,2,Tough grader--Lots of homework--Test heavy
Elsayed A.,Elsayed,4.1,1.8,Engineering,"This class isn't difficult, but it's essentially a self-study course. His lectures involve reading off the slides, so you can save yourself time by going over the lecture slides and relevant textbook passages on your own time. One advantage of going to class is that he lets you know ahead of time what questions will be asked on quizzes and exams.",3,Not sure yet,1,
Elsayed A.,Elsayed,4.1,1.8,Engineering,"His lectures aren't clear, but he makes himself available for office hours. He graded on a curve and when people were doing bad, he asked if we wanted more or less quizzes, and sometimes even changed the grade distributions to benefit students. Would I take him again? No, that class was awful. But I don't think he is as bad as everyone says he is.",5,B+,3,Tough grader--Get ready to read--Accessible outside class
Elsayed A.,Elsayed,4.1,1.8,Engineering,"he is so bad, i wanna give him a zero. but that's not possible, so i give him a one. way too much homework, he is never clear during lectures, expects everyone to know everything immediately. the canvas page is also extremely unorganized. he does not communicate clearly with students. if engineering probability is required for you, good luck.",5,Not sure yet,1,Tough grader--Lots of homework--Lecture heavy
Elsayed A.,Elsayed,4.1,1.8,Engineering,"Terrible professor. It was already hard for the students and professors last semester. But jeez, talk about a bad professor. The material was hard enough but manageable if a good professor would have. He's on sabbatical this year thankfully.",5,F,1,Tough grader
Elsayed A.,Elsayed,4.1,1.8,Engineering,Average on first midterm was a 30% and quiz averages would be lower than 50%. With these averages he still blames the student rather than his poor teaching skills (just reads off of slides). The Hw he gives is quite tedious and the test/quizzes are substantially harder than the hw. Will forever give me PTSD when reflecting on my college experience,5,Not sure yet,1,
Elsayed A.,Elsayed,4.1,1.8,Engineering,"If this class is mandatory for you, I strongly suggest considering transferring schools, by far the worst professor I have ever had, you will be assessed on material that you are never taught, and always makes sure to blame the students rather than his teaching skills, I wish you luck if you come across him because he will make you go through hell.",5,,1,
Elsayed A.,Elsayed,4.1,1.8,Engineering,HW comes from the textbook and is tedious and repetitive but he writes all of the exams and quizzes which are much are much more difficult; will make mistakes on the lecture slides and then send spam emails to revise each slide after. worst. class. ever.,4,Not sure yet,1,Lots of homework--Tough grader
Elsayed A.,Elsayed,4.1,1.8,Engineering,"I can pretty comfortably say he's one of the worst professors I've ever encountered- and anyone that's experienced the Math department at RU knows that's saying a lot. He'll ask you about your opinion on his teaching style and course material, but if you complain he'll list every reason why you're wrong and a terrible student why he's the best.",5,Not sure yet,1,Lots of homework--Test heavy--Tough grader
Elsayed A.,Elsayed,4.1,1.8,Engineering,Clueless professor has no clue what he is doing. The saying those who cant do teach applies hear. Run don't walk away from his class.,1,,1,
Elsayed A.,Elsayed,4.1,1.8,Engineering,I would rather transfer to another school then take a class with him again,5,,1,Test heavy--Tough grader
Elsayed A.,Elsayed,4.1,1.8,Engineering,"Just a total shambolic professor - he's utterly clueless on how to get projects off the ground, and pretends he's your CEO. Just take his course (since it's mandatory), get it over with, and move on ... He's really uninspirational and just ... horrid",3,C+,1,
Elsayed A.,Elsayed,4.1,1.8,Engineering,horrible professor,5,,1,
Elsayed A.,Elsayed,4.1,1.8,Engineering,"Extremely helpful and intelligent professor when you go to him for help. Be prepared to work hard, as you cannot slack off in his class. Just do your work correctly and you will have no problems with the class.",4,,3,
Elsayed A.,Elsayed,4.1,1.8,Engineering,"Groups are assigned an extremely advanced project with his desired deliverables being mostly unrealistic due to budget, time, and knowledge constraints. Thinks he's a hero for making students his slaves while using them to boost his reputation. Extremely discouraging and unsupportive.",5,,1,
Elsayed A.,Elsayed,4.1,1.8,Engineering,"He is quite possibly the source for all discouragement, though he ironically carries an aura of inspiration around him. He lacks consistency, though his clarity at any point in time is absolute. Whether you take him seriously is done out of your own volition - whether he takes you serious is equally up in the air.",4,,1,
Elsayed A.,Elsayed,4.1,1.8,Engineering,Cares a lot about his student's success in life and in the classroom. Dont skip his class!,5,,5,
Elsayed A.,Elsayed,4.1,1.8,Engineering,"Great Professor. Very clear and very helpfull. If you show intrest, he will help you. Dr. Elsayed knows what he's talking about. Take this guy and learn from his advice & corrections.",1,,5,
Elsayed A.,Elsayed,4.1,1.8,Engineering,No Comments,3,,2,
Azita ,Montazeri,2.1,4.9,Mathematics,"She's super nice! Go to class for the notes (or don't, but definitely keep up). Lots of problems to do but they weren't technically difficult. Exam was what was reviewed in class.",2,A+,5,Participation matters--Caring
Azita ,Montazeri,2.1,4.9,Mathematics,"Lectures are very informative and cover many practice problems. She clearly states every subject on each test beforehand and gives a lot of suggested practice problems. Lectures and tutorials are optional, all course material can be done individually on the textbook. Great professor and class, is not too hard if you pay attention and PRACTICE A LOT",3,A,5,Test heavy
Azita ,Montazeri,2.1,4.9,Mathematics,"The entire class is going over example problems, and the tests are problems nearly identical to those in class.  Excellent teacher, and very knowledgeable.  The course is exam-heavy, and the exam was noticeably harder than the tests and practice exams she posts, but that is my only point of complaint.  You're lucky if you get her for math 1005.  ",4,A+,5,Caring--Test heavy--Graded by few things
Azita ,Montazeri,2.1,4.9,Mathematics,"this prof is amazing, she gives thorough explanations and breaks down complicated questions to a very basic level, she is the best math teacher ive had. for this class all you need to do is pay attention to her lectures and brush up on some concepts and you should be fine. ",2,A-,5,Respected
Azita ,Montazeri,2.1,4.9,Mathematics,"She cares about her students and her lectures are great. She clearly indicates what will be found on the tests so it's easy to do well. 

Just attend the lectures, do the tutorials and the suggested homework and a A+ is almost guaranteed. 

Has a strict rule against talking in her lectures, which is appreciated. ",2,Not sure yet,5,Lecture heavy--Test heavy--Graded by few things
Azita ,Montazeri,2.1,4.9,Mathematics,"Great professor. She is very friendly. Example-loaded lectures which is great. Tests are very fair and accurately cover the material taught. Do every suggested exercise, and the tutorials on your own, and you will get an A+. Great reintroduction to math as a mature student. Would take again, and hopefully I do.",2,A+,5,
Azita ,Montazeri,2.1,4.9,Mathematics,Clear explanations and seems to actually care about our understanding of the content. If you go to the lectures and do the textbook questions you'll be fine. Has a strict rule against talking in her lectures which is nice,3,Incomplete,5,Amazing lectures --Clear grading criteria--Caring
Azita ,Montazeri,2.1,4.9,Mathematics,Helpful Professor,1,Audit/No Grade,5,
Azita ,Montazeri,2.1,4.9,Mathematics,"She's a great professor and conducts great lectures. Answers questions and emails well, and makes sure everyone understands. She does show up to class late sometimes though, and sometimes she moves through problems a little too fast. But overall, she was great, would totally take her again.",2,A-,4,Clear grading criteria
Azita ,Montazeri,2.1,4.9,Mathematics,"Amazing prof. Clear course outline, has previous lectures recorded, detailed notes (with solutions), and provides so many examples in the lectures. I like the way she writes down the exercises on paper and explains them throughout, really useful when learning 1005. The tests were easy (in my opinion) and the final was decent too. She is the GOAT.",2,A-,5,Amazing lectures --Clear grading criteria--Caring
Azita ,Montazeri,2.1,4.9,Mathematics,"Amazing prof. Explains everything in detail and doesn't go into nonsense that won't help you solve problems. She answers any questions and will do her best to help you understand. Class was divided into 4 tests and a final exam. Tests were easy, just study for them and you'll get A+ in the class. Class was also easy and she is very nice.",1,Not sure yet,5,Amazing lectures --Gives good feedback--Caring
Azita ,Montazeri,2.1,4.9,Mathematics,"She explains the concept and then solves many examples, covers basic algebra steps, and writes on paper. Examples during lectures are enough. Her tests are straightforward. She posts the test and tutorial answers and questions. She posts her solved notes, online videos from previous semesters, suggested problems, and sample finals.",1,A-,5,Amazing lectures --Caring--Accessible outside class
Balmeet,Toor,3,5,Psychology,"Interesting content and great professor. Expectations were clear. You had to show up to do well on the exams because there were more in depth explanations in class. 3 midterms, a final and a lab. The lab was straightforward and provided application of the concepts covered in class. ",3,A+,5,Clear grading criteria--Hilarious--Test heavy
Balmeet,Toor,3,5,Psychology,"Amazing prof! I hope she teaches more courses in the future. Super straightforward about expectations, tests are clear, leaves time during lectures for questions/discussions. Lots of assessments and a hands on lab so lots of room for improvement/feedback throughout the course! Thank you Dr. Toor!",3,A+,5,Caring--Test heavy--Accessible outside class
Jamal,Daneshfar,2.8,4.4,Mathematics,"I feel like this course could have been so much better if the professor had standing office hours over zoom. You basically have to teach yourself from the textbook, but as long as you tried, you got the majority of points. I feel like I left this class not really knowing much though. ",3,A,3,EXTRA CREDIT--Lots of homework--Graded by few things
Jamal,Daneshfar,2.8,4.4,Mathematics,Professor Daneshfar is by far my favorite teacher this semester. He's very nice and considerate of the students and is hilarious in class. You do need to attend every class though to get his notes and he goes a little fast but will happily reexplain anything you need in and outside of class. Would happily take again!,2,B+,4,Respected--Skip class? You won't pass.--Hilarious
